,R1,G1,B1,R2,G2,B2,R3,G3,B3,R4,G4,B4,R5,G5,B5,rating
1301,0.65098,0.83529,0.7529399999999999,0.47451,0.65882,0.58431,0.33725,0.5098,0.44706,0.19216,0.36471,0.30588000000000004,0.047059,0.22745,0.17255,4.5
1302,0.8,0.47843,0.10588,0.8,0.36863,0.0,0.2,0.2,0.2,0.6,0.6,0.6,0.8,0.8,0.8,4.5
1303,0.94902,0.3607800000000001,0.019608,0.94902,0.80784,0.10588,0.7451,0.85882,0.22353,0.12549000000000002,0.54902,0.43137,0.0078431,0.28627,0.34902,4.5
1304,0.8196100000000001,0.28627,0.086275,0.9098,0.45098,0.047059,1.0,0.63922,0.0,1.0,0.92549,0.15294000000000002,1.0,0.7882399999999999,0.05098,4.5
1305,0.67451,1.0,0.0,0.87451,1.0,0.28235,1.0,0.9451,0.6117600000000001,1.0,0.8862700000000001,0.32941,0.9098,0.73725,0.26667,4.5
1306,0.45098,0.31373,0.094118,0.51765,0.40784,0.22353,0.54902,0.48627,0.36471,0.63137,0.60392,0.5019600000000001,0.80392,0.79608,0.69804,4.5
1307,1.0,0.98431,0.12157,0.62353,0.9098,0.047059,1.0,0.29804,0.51373,0.6117600000000001,0.55686,0.38431,0.27843,0.27059,0.23529,4.5
1308,0.8784299999999999,0.61569,1.0,0.0,0.0,0.0,0.20784,0.15294000000000002,0.082353,0.9098,0.92157,0.92157,0.8902,0.61961,0.5607800000000001,4.5
1309,0.0039216,0.0078431,0.023529,0.023529,0.035294,0.15686,0.12941,0.070588,0.16078,0.56863,0.28235,0.38824,0.98824,0.88235,0.8156899999999999,4.5
1310,0.63137,0.20784,0.015686000000000002,0.13725,0.1098,0.039216,0.56471,0.52549,0.011765,0.84706,0.45882,0.06274500000000001,0.86667,0.7882399999999999,0.5019600000000001,4.5
1311,0.05098,0.05098,0.05098,0.94902,0.92549,0.91373,0.74902,0.69804,0.66667,0.45098,0.41569,0.39608,0.74902,0.6549,0.47843,4.5
1312,0.94902,0.85098,0.47843,1.0,0.83137,0.22353,0.54902,0.52941,0.29804,0.29804,0.29412,0.2902,0.12549000000000002,0.11373,0.14902,4.5
1313,0.25098000000000004,0.47843,0.42745,0.27059,0.32549,0.32941,0.27843,0.22745,0.16471,0.47843,0.41569,0.21961,0.67843,0.60392,0.36863,4.5
1314,1.0,0.5019600000000001,0.0,1.0,0.40784,0.0,1.0,0.31373,0.0,1.0,0.21961,0.0,1.0,0.12549000000000002,0.0,4.5
1315,0.090196,0.12549000000000002,0.14118,0.25882,0.27843,0.27059,0.60392,0.5764699999999999,0.53333,0.21176,0.14902,0.15294000000000002,0.1098,0.078431,0.078431,4.5
1316,0.18431,0.41176,0.098039,0.36863,0.21569,0.19216,0.6117600000000001,0.52941,0.36863,0.2902,0.43922,0.18039,0.3098,0.20392,0.12941,4.5
1317,1.0,0.7215699999999999,0.41569,0.51765,0.27843,0.11765,0.7215699999999999,0.42745,0.12549000000000002,0.96863,0.90196,0.85882,0.25098000000000004,0.098039,0.0,4.5
1318,0.25098000000000004,0.070588,0.0039216,0.34902,0.19608,0.058824,0.45098,0.28627,0.090196,0.45098,0.3607800000000001,0.098039,0.23137,0.23137,0.25098000000000004,4.5
1319,0.45098,0.27843,0.23922,0.74902,0.55686,0.38824,0.65098,0.5607800000000001,0.39608,0.54902,0.48235,0.27451,0.24706,0.25098000000000004,0.23137,4.5
1320,0.14902,0.16078,0.18824,0.7843100000000001,0.7921600000000001,0.8392200000000001,0.6117600000000001,0.31373,0.22353,0.87451,0.50588,0.2549,0.92549,0.7098,0.44706,4.5
1321,0.59608,0.49412,0.16078,0.7411800000000001,0.7098,0.61569,0.25098000000000004,0.3451,0.38824,0.23529,0.25098000000000004,0.25882,0.58039,0.58039,0.58039,4.5
1322,0.94902,0.71373,0.58039,0.85098,0.8196100000000001,0.66275,0.73333,0.72549,0.5764699999999999,0.61961,0.6470600000000001,0.51373,0.41176,0.47451,0.36863,4.5
1323,0.16471,0.23137,0.20784,0.082353,0.19216,0.2,0.082353,0.16471,0.2,0.082353,0.1098,0.2,0.56863,0.43137,0.20784,4.5
1324,0.34902,0.34118000000000004,0.29804,0.74902,0.72941,0.62353,0.54902,0.53725,0.33725,0.34902,0.17647000000000002,0.22353,0.45098,0.14902,0.22745,4.5
1325,0.52157,0.5451,0.59216,0.66667,0.56471,0.61569,0.76471,0.66275,0.76078,0.85882,0.7058800000000001,0.88235,0.52157,0.6078399999999999,0.59608,4.5
1326,0.87451,0.4,0.24314,0.42353,0.6,0.52941,0.85098,0.83529,0.63922,0.92549,0.93333,1.0,0.30196,0.29412,0.25098000000000004,4.5
1327,0.11765,0.0,0.0,0.2,0.0078431,0.0039216,0.25882,0.023529,0.015686000000000002,0.29804,0.031373000000000005,0.019608,0.56863,0.46275,0.2549,4.5
1328,0.80784,0.73725,0.6431399999999999,0.85098,0.59216,0.56863,0.74902,0.28627,0.40784,0.54902,0.15294000000000002,0.22745,0.38824,0.027451,0.11765,4.5
1329,0.53333,0.44314,0.6,0.48627,0.89412,0.68235,0.52941,0.90196,0.72549,0.57255,0.91373,0.77255,0.61569,0.92157,0.8156899999999999,4.5
1330,0.06274500000000001,0.11373,0.14902,0.14118,0.15686,0.21176,0.070588,0.07451,0.14902,0.12157,0.11373,0.16863,0.0039216,0.0,0.0,4.5
1331,0.98431,0.6117600000000001,0.42353,0.94902,0.52549,0.36863,0.85098,0.42745,0.33333,0.57255,0.30196,0.27451,0.45098,0.29412,0.32549,4.5
1332,0.15294000000000002,0.070588,0.16863,0.23922,0.12549000000000002,0.18824,0.16863,0.0,0.0,0.32157,0.26667,0.31373,0.21961,0.21176,0.15294000000000002,4.5
1333,0.65098,0.41176,0.27451,0.74902,0.52941,0.33725,0.84314,0.65882,0.49412,0.16471,0.12941,0.094118,0.043137,0.035294,0.035294,4.5
1334,0.39216,0.15294000000000002,0.21176,0.21176,0.18431,0.21569,0.22745,0.23922,0.25882,0.8862700000000001,0.93725,0.96078,0.53333,0.54118,0.49804,4.5
1335,0.18824,0.18824,0.078431,0.37647,0.4,0.19608,0.48627,0.6,0.18039,0.6549,0.81176,0.35686,0.7411800000000001,1.0,0.4549,4.5
1336,0.2,0.2,0.24314,0.23529,0.23529,0.29804,0.24706,0.24706,0.32941,0.2549,0.2549,0.34902,0.92941,0.16471,0.23922,4.5
1337,1.0,1.0,1.0,0.98039,0.95686,0.9098,0.93333,0.87059,0.83529,0.77647,0.7568600000000001,0.77647,0.59608,0.52549,0.54118,4.5
1338,0.85098,0.8235299999999999,0.6902,0.6117600000000001,0.65098,0.32549,0.80392,0.85098,0.63922,0.25882,0.54902,0.54902,0.098039,0.32549,0.34902,4.5
1339,0.25098000000000004,0.2,0.2,0.45098,0.25882,0.14902,0.65098,0.38431,0.14902,0.94902,0.59608,0.16078,0.21961,0.27843,0.45098,4.5
1340,0.98039,0.63922,0.22745,0.98431,0.45882,0.21176,0.45882,0.33333,0.28235,0.16078,0.019608,0.019608,0.019608,0.0,0.0039216,4.5
1341,0.0039216,0.0078431,0.027451,0.50588,0.6352899999999999,0.65098,0.0078431,0.25098000000000004,0.34902,0.11373,0.17647000000000002,0.22745,0.06274500000000001,0.1098,0.25098000000000004,4.5
1342,0.05098,0.05098,0.05098,0.25098000000000004,0.023529,0.0039216,0.34902,0.035294,0.0078431,0.54902,0.054902,0.011765,0.94902,0.3607800000000001,0.019608,4.5
1343,0.5451,0.58431,0.69804,0.73725,0.6470600000000001,0.5451,0.2,0.16471,0.16471,0.5019600000000001,0.6,0.46275,0.5098,0.6470600000000001,0.61961,4.5
1344,1.0,1.0,0.82745,1.0,0.93333,0.38824,1.0,0.6470600000000001,0.15294000000000002,0.9098,0.32157,0.1451,0.15294000000000002,0.094118,0.0,4.5
1345,0.25098000000000004,0.10196,0.05098,0.74902,0.45882,0.29412,0.85098,0.72549,0.35686,0.33725,0.34902,0.23529,0.8,0.85098,0.6117600000000001,4.5
1346,0.11765,0.47059,0.48235,0.19608,0.29412,0.32941,0.28235,0.21569,0.098039,0.48235,0.42745,0.11765,0.68235,0.6549,0.5098,4.5
1347,0.058824,0.61961,0.47451,0.14902,0.25882,0.18824,0.65882,0.76078,0.27451,0.99608,1.0,0.6352899999999999,0.14902,0.18039,0.14118,4.5
1348,0.14902,0.0039216,0.0039216,0.25098000000000004,0.0039216,0.0039216,0.45098,0.047059,0.0078431,0.34902,0.23529,0.13333,0.45098,0.21569,0.0078431,4.5
1349,0.14902,0.14902,0.14902,0.45098,0.17255,0.17255,0.74902,0.36863,0.23137,0.65098,0.56863,0.41569,0.85098,0.7921600000000001,0.67843,4.5
1350,0.80392,0.25098000000000004,0.10588,0.2,0.16863,0.15686,0.039216,0.50588,0.62353,0.77647,0.80784,0.8156899999999999,0.7411800000000001,0.76471,0.41961,4.5
1351,0.16471,0.16471,0.16471,0.47843,0.52157,0.40392,0.7451,0.6862699999999999,0.55686,0.65098,0.50588,0.29804,1.0,0.91765,0.70196,4.5
1352,0.7215699999999999,0.19608,0.023529,1.0,0.48235,0.0,1.0,0.65098,0.0,0.98824,0.80784,0.0,0.14118,0.13725,0.21961,4.5
1353,0.72549,0.6352899999999999,0.1098,0.76078,0.7568600000000001,0.53333,0.65882,0.62353,0.39216,0.34902,0.41176,0.31765,0.21176,0.13333,0.07451,4.5
1354,0.0039216,0.0,0.0,0.65098,0.65098,0.65098,0.44706,0.45098,0.44706,0.94902,0.94902,0.94902,0.63922,0.8902,0.0,4.5
1355,0.28235,0.34118000000000004,0.4902,0.46275,0.56471,0.81176,0.82745,0.86275,0.94902,0.56863,0.59216,0.65098,0.26275,0.27451,0.29804,4.5
1356,0.41176,0.27843,0.24314,0.9098,0.37255,0.23922,0.090196,0.6705899999999999,0.47843,0.8549,1.0,0.95294,0.35294000000000003,0.47843,0.43922,4.5
1357,1.0,0.93725,0.79608,0.69804,0.6117600000000001,0.41569,0.79608,0.86275,1.0,0.48627,0.55686,0.69804,1.0,0.63922,0.46667,4.5
1358,0.54902,0.41176,0.2902,0.85098,0.58824,0.35686,0.94902,0.65098,0.28627,0.94902,0.8196100000000001,0.42745,0.15686,0.25882,0.34902,4.5
1359,0.89412,0.43137,0.38431,0.94118,0.46667,0.48627,0.86667,0.40784,0.44314,0.76863,0.3098,0.28235,0.16078,0.22353,0.11765,4.5
1360,0.95294,0.17647000000000002,0.15294000000000002,0.77647,0.85098,0.5098,0.55294,0.74902,0.2549,0.34118000000000004,0.54902,0.24314,0.098039,0.34902,0.18431,4.5
1361,0.38824,0.27059,0.019608,0.45882,0.16078,0.023529,0.36863,0.0,0.10588,0.098039,0.10196,0.14118,0.05098,0.035294,0.058824,4.5
1362,0.090196,0.44314,0.54118,0.086275,0.5607800000000001,0.69412,0.9451,0.89412,0.30588000000000004,0.89412,0.2,0.42353,0.59216,0.07451,0.23922,4.5
1363,0.8784299999999999,0.86275,0.53333,0.6117600000000001,0.5764699999999999,0.46667,0.4,0.35686,0.36471,0.29804,0.27059,0.34118000000000004,0.13725,0.14118,0.21176,4.5
1364,0.85098,0.3451,0.23137,0.85098,0.6117600000000001,0.32157,0.19608,0.34902,0.26275,0.46275,0.65098,0.5607800000000001,0.14902,0.090196,0.13333,4.5
1365,0.14118,0.043137,0.12549000000000002,0.27059,0.098039,0.098039,0.34902,0.21176,0.13333,0.45098,0.37647,0.15294000000000002,0.53333,0.58039,0.20784,4.5
1366,0.25098000000000004,0.10196,0.090196,0.65098,0.21961,0.12157,0.85098,0.35294000000000003,0.16863,0.94902,0.63922,0.36863,0.94902,0.79608,0.6078399999999999,4.5
1367,0.89804,0.87059,0.69804,0.46667,0.49804,0.31765,0.23922,0.25098000000000004,0.12549000000000002,0.18039,0.039216,0.0,0.078431,0.086275,0.0039216,4.5
1368,0.12157,0.15294000000000002,0.21961,0.14118,0.4,0.49804,0.23529,0.49804,0.43529,0.49412,0.67843,0.5098,0.70196,1.0,0.88235,4.5
1369,0.25098000000000004,0.12157,0.07451,0.5607800000000001,0.52549,0.45098,0.92157,0.7843100000000001,0.66275,0.15294000000000002,0.18039,0.18039,0.9098,0.4,0.33725,4.4286
1370,0.58431,0.24706,0.070588,0.40784,0.16078,0.12941,0.28235,0.11373,0.17647000000000002,0.12157,0.06274500000000001,0.25098000000000004,0.078431,0.043137,0.14902,4.4
1371,0.52941,0.058824,0.0,0.83137,0.76078,0.61569,0.39608,0.45098,0.2902,0.18824,0.18431,0.17255,0.63922,0.65882,0.61961,4.4
1372,0.94118,0.0,0.12157,0.98039,0.43922,0.0,0.98039,0.8235299999999999,0.0,0.43137,0.8902,0.0,0.0,0.73333,1.0,4.4
1373,0.45098,0.72941,0.52941,0.47059,0.44706,0.26667,0.36863,0.2902,0.21961,0.27059,0.24314,0.19216,0.18039,0.16863,0.14118,4.4
1374,0.89804,0.28627,0.054902,1.0,0.41961,0.14902,0.25098000000000004,0.23529,0.23922,0.44706,0.42353,0.45098,0.79608,0.76471,0.8,4.4
1375,0.14902,0.090196,0.1098,0.25098000000000004,0.16471,0.21961,0.3098,0.22745,0.3098,0.95686,1.0,0.99608,0.078431,0.043137,0.043137,4.4
1376,0.98824,0.41961,0.37255,0.94902,0.94902,0.61569,0.74902,0.8902,0.5764699999999999,0.4902,0.83137,0.6431399999999999,0.07451,0.7529399999999999,0.67843,4.4
1377,0.1451,0.14902,0.14902,0.29804,0.28627,0.20784,0.45098,0.40392,0.28235,0.49412,0.52941,0.54902,0.7098,0.8,0.7803899999999999,4.4
1378,0.47451,0.29804,0.24314,0.76471,0.43922,0.27059,0.95686,0.7529399999999999,0.28627,0.31765,0.48235,0.53725,0.12941,0.17647000000000002,0.21176,4.4
1379,0.2902,0.28235,0.25882,0.36863,0.35294000000000003,0.33333,0.16078,0.16863,0.16471,0.94118,0.18431,0.027451,0.52157,0.047059,0.0,4.4
1380,0.16078,0.21176,0.17255,0.67843,0.63922,0.40784,0.67843,0.58039,0.32941,0.52549,0.55686,0.37255,0.4,0.18824,0.12157,4.4
1381,0.61569,0.8784299999999999,0.41176,0.63137,0.65882,0.15686,0.49804,0.40392,0.23922,0.65098,0.0078431,0.023529,0.15686,0.16863,0.12941,4.4
1382,0.85098,0.32157,0.015686000000000002,0.7411800000000001,0.24314,0.0,0.43137,0.07451,0.05098,0.16863,0.33725,0.34902,0.19216,0.32157,0.22353,4.4
1383,1.0,0.7921600000000001,0.44706,0.7803899999999999,0.69804,0.37647,0.65098,0.54118,0.35686,0.58039,0.38824,0.3451,0.45098,0.30588000000000004,0.40392,4.4
1384,0.52157,0.22353,0.078431,0.94118,0.94118,0.7529399999999999,0.7843100000000001,0.76471,0.58824,0.58824,0.56863,0.45098,0.090196,0.11765,0.15686,4.4
1385,0.96078,0.89412,0.72549,0.039216,0.74902,0.74902,0.0,0.4,0.44314,0.0,0.16471,0.18824,0.05098,0.05098,0.05098,4.4
1386,0.0,0.12157,0.1451,0.011765,0.65098,0.65098,0.76078,0.89804,0.94902,1.0,1.0,0.94902,0.71373,1.0,0.39216,4.4
1387,1.0,0.51765,0.45882,0.69804,0.38431,0.27451,0.54118,0.25098000000000004,0.30196,0.27843,0.27059,0.18039,0.16471,0.23922,0.25882,4.4
1388,0.0,0.082353,0.14902,0.3607800000000001,0.34118000000000004,0.14118,0.31373,0.52157,0.25098000000000004,0.58431,0.61961,0.11373,0.8156899999999999,0.9098,0.38431,4.4
1389,0.65098,0.60392,0.26667,0.89804,0.66667,0.33725,0.94118,0.88235,0.69412,0.14902,0.49804,0.46667,0.5607800000000001,0.14902,0.13725,4.4
1390,0.098039,0.098039,0.098039,0.18824,0.15686,0.17647000000000002,0.43137,0.6117600000000001,0.24706,0.6705899999999999,0.8784299999999999,0.043137,0.95294,1.0,0.14902,4.4
1391,0.37255,0.8,0.37255,0.36863,0.65098,0.25098000000000004,0.18824,0.4,0.29804,0.031373000000000005,0.14118,0.14902,0.043137,0.89804,0.71765,4.4
1392,0.8784299999999999,0.56863,0.50588,0.6117600000000001,0.41961,0.4902,0.36863,0.28235,0.4,0.28235,0.23922,0.34118000000000004,0.13725,0.14118,0.21176,4.3333
1393,0.4902,0.40392,0.38824,0.36863,0.32157,0.28627,0.23922,0.23137,0.19608,0.11765,0.14118,0.090196,0.0,0.043137,0.0039216,4.3333
1394,0.24706,0.20392,0.18824,0.41961,0.25882,0.039216,0.5098,0.33725,0.058824,0.40784,0.23922,0.31765,0.5019600000000001,0.3607800000000001,0.53333,4.3333
1395,0.8862700000000001,0.7803899999999999,0.7098,0.6705899999999999,0.59216,0.51765,0.6,0.34902,0.34118000000000004,0.5098,0.27843,0.27059,0.27059,0.16863,0.24314,4.3333
1396,0.98039,0.8235299999999999,0.65882,0.94902,0.51373,0.47451,0.65098,0.14118,0.32941,0.45098,0.070588,0.24706,0.14902,0.039216,0.14118,4.3333
1397,0.23922,0.26275,0.043137,0.4902,0.5607800000000001,0.0,0.25098000000000004,0.039216,0.36863,0.49412,0.058824,0.7803899999999999,0.30588000000000004,0.1098,0.43922,4.3333
1398,1.0,0.98039,0.80392,0.87059,0.43529,0.63137,0.77255,0.70196,0.3451,0.95686,0.76078,0.76078,0.49804,1.0,0.83137,4.3333
1399,0.8784299999999999,0.73333,0.41961,0.76863,0.69804,0.4549,0.63922,0.61569,0.41569,0.52157,0.48235,0.16471,0.15686,0.16863,0.11765,4.3333
1400,0.34902,0.15294000000000002,0.082353,0.74902,0.47059,0.22353,0.85098,0.6352899999999999,0.23922,0.65098,0.56863,0.31765,0.14902,0.094118,0.12157,4.3333
1401,0.65098,0.6431399999999999,0.3451,0.8784299999999999,0.8902,0.4902,0.83137,0.77255,0.4,0.51373,0.47843,0.33725,0.18039,0.18431,0.18431,4.3333
1402,0.49804,0.30196,0.0,0.4,0.22353,0.043137,0.29804,0.15294000000000002,0.058824,0.28627,0.38824,0.4,0.070588,0.11373,0.14902,4.3333
1403,0.2902,0.26667,0.94902,0.019608,0.06666699999999999,0.94902,0.8196100000000001,0.31373,0.7098,0.98824,0.63137,0.21176,0.82745,0.63137,0.1098,4.3333
1404,0.54118,1.0,0.18039,0.43529,0.8,0.28627,0.36471,0.65098,0.30196,0.29412,0.49804,0.27843,0.20784,0.29804,0.21569,4.3333
1405,0.18824,0.17255,0.2,0.89804,0.50588,0.0,0.8,0.26667,0.090196,0.65882,0.12157,0.10588,0.4,0.1098,0.17647000000000002,4.3333
1406,0.18431,0.16863,0.17255,0.0,0.34902,0.40784,0.37647,0.66667,0.66275,0.69804,0.94902,0.87451,0.93725,0.93333,0.90196,4.3333
1407,0.92941,0.8784299999999999,0.34118000000000004,1.0,0.91373,0.98431,0.77647,0.7451,0.7882399999999999,0.36471,0.30196,0.34118000000000004,0.2,0.12941,0.18824,4.3333
1408,0.14118,0.086275,0.1098,0.054902,0.21961,0.17647000000000002,0.86667,0.28235,0.1098,0.7215699999999999,0.9098,0.090196,1.0,0.91765,0.40784,4.3333
1409,0.16471,0.0,0.0039216,0.16863,0.11765,0.10588,0.90196,0.87059,0.83529,0.59216,0.45882,0.40392,0.23137,0.18431,0.18824,4.3333
1410,0.89804,0.14118,0.3098,0.69804,0.20784,0.23922,0.45098,0.21569,0.33333,0.22745,0.22353,0.25098000000000004,0.12941,0.14118,0.14902,4.3333
1411,0.85098,0.37647,0.10196,0.94902,0.59216,0.15294000000000002,0.46275,0.52549,0.65098,0.7411800000000001,0.7921600000000001,0.94902,0.18431,0.2,0.25098000000000004,4.3333
1412,0.45882,0.51765,0.52941,0.7098,0.7215699999999999,0.66275,0.8784299999999999,0.85882,0.67843,1.0,0.96078,0.59608,0.24706,0.36471,0.38039,4.3333
1413,0.12549000000000002,0.070588,0.37255,0.058824,0.027451,0.94902,0.4902,0.44706,0.031373000000000005,0.74902,0.56863,0.023529,0.85098,0.79608,0.027451,4.3333
1414,0.16471,0.23137,0.53333,1.0,0.8902,0.14118,0.57255,0.76471,0.12941,0.27451,0.4549,0.10196,0.13725,0.27451,0.054902,4.3333
1415,0.6,0.6,0.6,0.26667,0.26667,0.26667,0.0,0.33725,0.49804,0.0,0.23529,0.34902,0.0,0.16863,0.25098000000000004,4.3333
1416,0.44706,0.18824,0.14118,0.84706,0.27843,0.1451,0.95294,0.6549,0.48235,0.92549,0.87451,0.7215699999999999,0.10588,0.12549000000000002,0.15686,4.3333
1417,0.11765,0.18039,0.23137,0.19608,0.30196,0.38039,0.2,0.34902,0.47843,0.3098,0.53333,0.7411800000000001,0.51373,0.73725,0.94118,4.3333
1418,0.44706,0.54118,0.54118,0.41569,0.65882,0.65882,0.96863,0.86667,0.80392,0.73725,0.6117600000000001,0.53725,0.63137,0.60392,0.58431,4.3333
1419,0.86275,0.72549,0.65098,0.58039,0.44706,0.47451,0.27059,0.25882,0.34902,0.16863,0.15686,0.25882,0.098039,0.070588,0.21961,4.3333
1420,0.8,0.7882399999999999,0.52549,0.94902,0.93333,0.83137,0.43529,0.43137,0.45098,0.082353,0.054902,0.25098000000000004,0.023529,0.0039216,0.14902,4.3333
1421,0.94902,0.94902,0.91373,0.52941,0.63922,0.54118,0.54902,0.47451,0.52157,0.34902,0.0078431,0.23137,0.27843,0.0,0.11373,4.3333
1422,0.34902,0.29804,0.41176,0.43137,0.33725,0.41176,0.58824,0.72941,0.6352899999999999,0.89804,0.7098,0.39216,0.9098,0.8392200000000001,0.58431,4.3333
1423,0.9098,0.14902,0.0,1.0,0.43529,0.0,1.0,0.66667,0.0,1.0,0.99608,0.0,0.7411800000000001,1.0,0.0,4.3333
1424,0.56471,0.58039,0.27451,0.45098,0.43529,0.34902,0.38039,0.3607800000000001,0.37647,0.5607800000000001,0.40392,0.45882,0.9098,0.38824,0.53725,4.3333
1425,0.18039,0.12941,0.16078,0.27843,0.19216,0.27843,0.43137,0.35294000000000003,0.54902,0.42745,0.43922,0.7882399999999999,0.4,0.53725,0.96863,4.3333
1426,0.32549,0.46667,0.47843,0.32941,0.14118,0.21569,0.7529399999999999,0.16078,0.25882,0.85098,0.35686,0.26275,0.92549,0.8156899999999999,0.47059,4.3333
1427,0.71765,0.8,0.6549,0.83529,0.94118,0.8784299999999999,0.6705899999999999,0.8549,0.85882,0.33333,0.50588,0.52157,0.18431,0.23137,0.25098000000000004,4.3333
1428,0.95686,0.98431,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.97255,0.98824,1.0,4.3333
1429,0.6902,0.87059,0.5451,0.31373,0.74902,0.44706,0.0,0.59608,0.6,0.39608,0.20784,0.4,0.19216,0.1451,0.27059,4.3333
1430,0.22745,0.17647000000000002,0.23137,0.25882,0.48235,0.49804,0.28235,0.53725,0.54902,1.0,0.95294,0.84706,0.74902,0.72941,0.31765,4.3333
1431,0.14902,0.090196,0.10588,0.25098000000000004,0.078431,0.12157,0.4,0.21569,0.058824,0.078431,0.2,0.17255,0.4,0.49804,0.34118000000000004,4.3333
1432,0.38824,0.19216,0.14118,0.34118000000000004,0.30588000000000004,0.19216,0.32157,0.16863,0.11765,0.15686,0.16078,0.16078,0.4902,0.38039,0.17255,4.3333
1433,0.29804,0.16863,0.1098,0.24314,0.29804,0.23922,0.47451,0.36471,0.22745,0.18039,0.17647000000000002,0.17255,0.31373,0.4,0.31373,4.3333
1434,0.31373,0.36863,0.47059,0.45882,0.4902,0.54118,0.52157,0.5098,0.4902,0.66275,0.58431,0.47843,0.7058800000000001,0.5019600000000001,0.3451,4.3333
1435,0.46275,0.5019600000000001,0.45882,0.48235,0.49804,0.5098,0.5019600000000001,0.50588,0.5764699999999999,0.5019600000000001,0.5019600000000001,0.65098,0.52549,0.48235,0.7098,4.3333
1436,0.58039,0.42745,0.31373,0.65098,0.47059,0.36863,0.95294,0.83529,0.73333,0.85098,0.69412,0.55686,0.83529,0.6117600000000001,0.39608,4.3333
1437,0.2549,0.17255,0.12941,0.3451,0.35686,0.38039,0.21176,0.2549,0.32941,0.094118,0.10588,0.12941,0.16863,0.20392,0.15686,4.3333
1438,0.25098000000000004,0.21176,0.23922,0.34902,0.2902,0.27843,0.49804,0.49804,0.37255,0.53725,0.65098,0.47451,0.59216,0.85098,0.61961,4.3333
1439,0.72941,0.5607800000000001,0.37647,0.32157,0.18431,0.11765,0.21961,0.14118,0.094118,0.14902,0.1098,0.047059,0.07451,0.078431,0.047059,4.3333
1440,0.55294,0.7098,0.27059,0.72549,0.81176,0.43529,0.87451,0.89804,0.57255,0.98824,0.9451,0.66667,1.0,0.0,0.31765,4.3333
1441,0.21961,0.094118,0.06666699999999999,0.56863,0.44706,0.32941,0.25882,0.16078,0.1098,0.11765,0.12157,0.12157,0.38039,0.29804,0.1451,4.3333
1442,0.14902,0.05098,0.039216,0.34902,0.11765,0.031373000000000005,0.85098,0.38824,0.11765,0.94902,0.63922,0.2549,0.94902,0.91765,0.44706,4.3333
1443,0.28235,0.58039,0.41176,0.82745,1.0,0.6,0.7058800000000001,0.67843,0.11373,0.5019600000000001,0.55686,0.0,0.7098,0.14118,0.19608,4.3333
1444,0.7215699999999999,0.57255,0.37647,0.43922,0.30196,0.19608,0.10588,0.16863,0.25098000000000004,0.27843,0.35294000000000003,0.38431,0.40392,0.5019600000000001,0.44314,4.3333
1445,0.95686,0.7882399999999999,0.72549,1.0,0.90588,0.80784,0.94902,0.76863,0.6078399999999999,0.94902,0.71373,0.73333,0.85098,0.5098,0.53725,4.3333
1446,0.25882,0.16078,0.10588,0.54902,0.054902,0.011765,0.54902,0.20784,0.011765,0.74902,0.41961,0.015686000000000002,0.26667,0.42745,0.0,4.3333
1447,1.0,0.7921600000000001,0.0,0.0,0.6431399999999999,0.69804,0.16863,1.0,0.95686,0.4,1.0,0.67843,0.79608,1.0,0.5607800000000001,4.3333
1448,0.4902,0.58431,0.46667,0.54902,0.57255,0.42745,0.54902,0.56863,0.36863,0.61569,0.62353,0.41176,0.6470600000000001,0.47843,0.23529,4.3333
1449,0.89412,0.85882,0.7215699999999999,1.0,1.0,1.0,1.0,0.19608,0.0,0.27451,0.19608,0.11765,0.6,0.41569,0.23922,4.3333
1450,0.7215699999999999,0.59216,0.14902,0.45882,0.44314,0.25882,0.28627,0.38039,0.32549,0.15686,0.32941,0.4,0.16863,0.22745,0.52941,4.3333
1451,0.7098,0.65882,0.62353,0.36863,0.33333,0.33725,0.30196,0.29804,0.2902,0.25098000000000004,0.22745,0.23529,0.18824,0.16471,0.17255,4.3333
1452,0.73333,0.94902,0.94902,0.46667,0.7803899999999999,0.85098,0.30588000000000004,0.62353,0.74902,0.11373,0.32157,0.45098,0.0078431,0.082353,0.14902,4.3333
1453,0.25098000000000004,0.18039,0.17255,0.45098,0.33725,0.27059,0.65098,0.52157,0.36471,0.74902,0.67843,0.45882,0.55294,0.65098,0.2,4.3333
1454,0.52157,0.30588000000000004,0.094118,0.4,0.27451,0.2,0.28235,0.22745,0.20392,0.38431,0.39216,0.41176,0.76471,0.7215699999999999,0.59608,4.3333
1455,0.55294,0.7098,0.0,0.16471,0.45098,0.4,0.21569,0.2549,0.31373,0.070588,0.13333,0.18039,0.18824,0.0,0.058824,4.3333
1456,0.34118000000000004,0.26275,0.13333,0.49804,0.39216,0.21176,0.63922,0.59608,0.41176,1.0,0.94118,0.67843,0.18039,0.1098,0.10588,4.3333
1457,0.23922,0.19216,0.13725,0.7098,0.46667,0.25882,1.0,0.90588,0.6705899999999999,0.9098,0.7529399999999999,0.4,0.3098,0.4,0.37255,4.3333
1458,1.0,0.73333,0.56863,0.7568600000000001,0.8,0.63137,0.56863,0.7803899999999999,0.65882,0.37255,0.76078,0.66275,0.39608,0.65882,0.6470600000000001,4.3333
1459,0.94902,0.94902,0.94902,0.6,0.54902,0.54902,0.34902,0.29804,0.29804,0.14118,0.039216,0.043137,0.85098,0.06666699999999999,0.35294000000000003,4.3333
